,title,data,loss0,loss1,loss2,loss3,loss4,loss5,loss6,loss7,loss8,loss9,loss10,loss11,loss12,loss13,loss14,loss15,loss16,loss17,loss18,loss19,val_loss0,val_loss1,val_loss2,val_loss3,val_loss4,val_loss5,val_loss6,val_loss7,val_loss8,val_loss9,val_loss10,val_loss11,val_loss12,val_loss13,val_loss14,val_loss15,val_loss16,val_loss17,val_loss18,val_loss19,acc0,acc1,acc2,acc3,acc4,acc5,acc6,acc7,acc8,acc9,acc10,acc11,acc12,acc13,acc14,acc15,acc16,acc17,acc18,acc19,val_acc0,val_acc1,val_acc2,val_acc3,val_acc4,val_acc5,val_acc6,val_acc7,val_acc8,val_acc9,val_acc10,val_acc11,val_acc12,val_acc13,val_acc14,val_acc15,val_acc16,val_acc17,val_acc18,val_acc19
0,{'dropout': 0.0},0,3.116325616836548,1.5240229368209839,1.3024396896362305,1.2209657430648804,1.1562033891677856,1.098010540008545,1.049399495124817,1.0024000406265259,0.9610046148300171,0.9170430898666382,0.8982453346252441,0.8682326078414917,0.8397902846336365,0.8255376219749451,0.7984246611595154,0.7943642139434814,0.7461963295936584,0.7489019632339478,0.7182356119155884,0.7021353840827942,1.9975180625915527,1.6197608709335327,1.6102463006973267,1.5710927248001099,1.530102014541626,1.5706754922866821,1.6692849397659302,1.6577786207199097,1.6305667161941528,1.772142767906189,1.7146871089935303,1.7454479932785034,1.8247929811477661,2.0167229175567627,1.9643949270248413,2.109121799468994,2.0800156593322754,2.2216029167175293,2.3076000213623047,2.327317953109741,0.30023351311683655,0.47935357689857483,0.5284503102302551,0.5512474179267883,0.5783458352088928,0.5923559069633484,0.6097456216812134,0.626643717288971,0.6420670747756958,0.6497480869293213,0.6605628728866577,0.6717463731765747,0.6782597899436951,0.6836057305335999,0.6923927664756775,0.6991519927978516,0.714698314666748,0.7186309695243835,0.731227695941925,0.7344229817390442,0.3649691343307495,0.4484310746192932,0.4711934030056,0.47080761194229126,0.5131173133850098,0.5159465074539185,0.5032150149345398,0.5351080298423767,0.548353910446167,0.4967849850654602,0.5299639701843262,0.5408950448036194,0.5307356119155884,0.5126028656959534,0.5240483283996582,0.5357510447502136,0.5491254925727844,0.5492541193962097,0.5289351940155029,0.5435956716537476
1,{'dropout': 0.0},1,3.1177492141723633,1.8713313341140747,1.5332103967666626,1.3039501905441284,1.2243601083755493,1.1550586223602295,1.102962613105774,1.0432151556015015,1.0005522966384888,0.9634104371070862,0.9276071786880493,0.8957597017288208,0.8676786422729492,0.8347529172897339,0.8194289803504944,0.7887325286865234,0.7891425490379333,0.7717428803443909,0.7338124513626099,0.746497392654419,2.249222993850708,2.033299684524536,1.8410224914550781,1.7872942686080933,1.828865647315979,1.997261643409729,2.0671024322509766,2.098416566848755,2.2979538440704346,2.2503859996795654,2.274665594100952,2.3938231468200684,2.6042890548706055,2.624656915664673,2.793605327606201,2.9194326400756836,3.0051987171173096,3.022752285003662,3.1287500858306885,3.3681719303131104,0.23305058479309082,0.36688658595085144,0.44159597158432007,0.5024819374084473,0.5232799053192139,0.5453974008560181,0.570279598236084,0.5931510925292969,0.6160854697227478,0.6322965621948242,0.6466226577758789,0.6591894626617432,0.6657241582870483,0.6835061311721802,0.6893496513366699,0.7009111046791077,0.6997172236442566,0.7070688009262085,0.7194470763206482,0.7164938449859619,0.3118623197078705,0.3664413094520569,0.4448678493499756,0.4769514501094818,0.48100799322128296,0.4716656506061554,0.4973571002483368,0.5214505195617676,0.488998144865036,0.5082975029945374,0.5111247897148132,0.5202212929725647,0.5185003280639648,0.5245236754417419,0.5137062072753906,0.5114935636520386,0.5039950609207153,0.4955132007598877,0.5176398158073425,0.5164105892181396
2,{'dropout': 0.0},2,3.3554611206054688,1.6791354417800903,1.3825774192810059,1.2819819450378418,1.2063668966293335,1.1278656721115112,1.0682246685028076,1.0241845846176147,0.9814240336418152,0.9548624753952026,0.907567024230957,0.8905956149101257,0.8615863919258118,0.8366079926490784,0.7978579998016357,0.7777870893478394,0.7507355213165283,0.7389699816703796,0.7240716218948364,0.6925703287124634,1.9595186710357666,1.4712717533111572,1.3837168216705322,1.3668279647827148,1.3198421001434326,1.3421103954315186,1.3721565008163452,1.4300400018692017,1.427320122718811,1.4771332740783691,1.4032752513885498,1.4942964315414429,1.4891834259033203,1.530359148979187,1.569336175918579,1.5383018255233765,1.5838961601257324,1.6027040481567383,1.6070607900619507,1.6405706405639648,0.2832631468772888,0.44755199551582336,0.5085789561271667,0.5356042981147766,0.5583558678627014,0.5823015570640564,0.6081327199935913,0.6219596266746521,0.6321412920951843,0.6418829560279846,0.6586009860038757,0.6679027080535889,0.6716108322143555,0.6816667914390564,0.6971277594566345,0.7075607776641846,0.7168625593185425,0.720507800579071,0.7267299294471741,0.7390484809875488,0.40201500058174133,0.4837203621864319,0.5075562000274658,0.5374124646186829,0.5498218536376953,0.5768522024154663,0.5597739219665527,0.5479788780212402,0.5525248646736145,0.5586681365966797,0.5793095231056213,0.5719375610351562,0.5726747512817383,0.5703403353691101,0.5715689659118652,0.5879100561141968,0.5914731621742249,0.5789409279823303,0.5773436427116394,0.5800467133522034
3,{'dropout': 0.1},0,3.2216436862945557,1.5310641527175903,1.3697502613067627,1.3002197742462158,1.22524893283844,1.1748141050338745,1.124146580696106,1.0573327541351318,1.0154142379760742,0.9823185205459595,0.9390842318534851,0.9058123826980591,0.8767049312591553,0.8448235392570496,0.8251039981842041,0.7960366010665894,0.7725659608840942,0.7538607120513916,0.7299157977104187,0.6998183131217957,1.8878705501556396,1.6273375749588013,1.5959217548370361,1.566715955734253,1.5435429811477661,1.5386319160461426,1.5697602033615112,1.524890422821045,1.5760440826416016,1.6484192609786987,1.587697148323059,1.6015853881835938,1.7051918506622314,1.7980716228485107,1.752484917640686,1.8526544570922852,1.8370362520217896,1.9875823259353638,1.9349932670593262,2.0619499683380127,0.3225390315055847,0.45514318346977234,0.4943467974662781,0.5186800956726074,0.546085774898529,0.5600958466529846,0.5831387639045715,0.6023104190826416,0.6193928718566895,0.6282413601875305,0.6415140628814697,0.6571217775344849,0.6691655516624451,0.6816394329071045,0.6878456473350525,0.7004424333572388,0.7093523144721985,0.7113186717033386,0.7191839814186096,0.7296915054321289,0.37641459703445435,0.4264403283596039,0.44328704476356506,0.4654063880443573,0.4861111044883728,0.49408435821533203,0.49858540296554565,0.5277777910232544,0.5167180895805359,0.5126028656959534,0.5450102686882019,0.5475823283195496,0.5358796119689941,0.5241769552230835,0.5465534925460815,0.5466821193695068,0.5433384776115417,0.5423096418380737,0.5500257015228271,0.5500257015228271
4,{'dropout': 0.1},1,3.240561008453369,1.6712058782577515,1.395003080368042,1.2217069864273071,1.1168445348739624,1.0705283880233765,1.0268867015838623,0.9907217621803284,0.9573646187782288,0.9211428761482239,0.8972996473312378,0.8602994084358215,0.8205991387367249,0.8108461499214172,0.7959368824958801,0.7750818133354187,0.7483727931976318,0.714756190776825,0.7099276781082153,0.7113366723060608,2.0914523601531982,1.9091403484344482,1.7560914754867554,1.7130800485610962,1.7286189794540405,1.8218028545379639,1.8200782537460327,1.872401475906372,1.9125847816467285,1.9523115158081055,2.0640780925750732,2.1237664222717285,2.2878520488739014,2.315324544906616,2.4083073139190674,2.4706504344940186,2.5891284942626953,2.7722530364990234,2.7789597511291504,2.932102918624878,0.2547910809516907,0.4512723982334137,0.5239710807800293,0.5560791492462158,0.5868677496910095,0.6000628471374512,0.6145145893096924,0.6313540935516357,0.6386427879333496,0.6515865325927734,0.657681405544281,0.6754633784294128,0.6872761249542236,0.6914231777191162,0.6992145776748657,0.7024819254875183,0.7183160781860352,0.7275526523590088,0.7293748259544373,0.734087347984314,0.36324524879455566,0.4508911967277527,0.4881376624107361,0.5259987711906433,0.5166563987731934,0.5143208503723145,0.5165334939956665,0.5353411436080933,0.5245236754417419,0.552550733089447,0.5197295546531677,0.5143208503723145,0.5141978859901428,0.5315304398536682,0.5186232328414917,0.5245236754417419,0.5258758664131165,0.5076828598976135,0.5226798057556152,0.507928729057312
5,{'dropout': 0.1},2,3.227473020553589,1.9851012229919434,1.6618207693099976,1.456373691558838,1.2753721475601196,1.179976463317871,1.1168041229248047,1.0795906782150269,1.0232077836990356,0.9796620011329651,0.9477419257164001,0.9236600399017334,0.9002341032028198,0.8736000657081604,0.8337066173553467,0.8341159224510193,0.7926942110061646,0.761821448802948,0.7690805792808533,0.7578212022781372,2.2577857971191406,1.7693028450012207,1.6129742860794067,1.4039043188095093,1.328965187072754,1.344642162322998,1.3565223217010498,1.3713330030441284,1.38262939453125,1.308681845664978,1.3416444063186646,1.438537836074829,1.358441710472107,1.3513015508651733,1.4209721088409424,1.3962841033935547,1.4007518291473389,1.5148178339004517,1.5699288845062256,1.4527033567428589,0.2618942856788635,0.3780403435230255,0.46571555733680725,0.4967004060745239,0.5385582447052002,0.5699201822280884,0.5919803977012634,0.6059958338737488,0.6275532841682434,0.638174831867218,0.6499277353286743,0.6615548729896545,0.6636289358139038,0.6727421283721924,0.6800326704978943,0.6809754371643066,0.6970649361610413,0.7051725387573242,0.7059267163276672,0.7134686708450317,0.3278043866157532,0.4636933207511902,0.46123602986335754,0.5053446292877197,0.5316377878189087,0.5536306500434875,0.5455215573310852,0.5515419840812683,0.5594053268432617,0.5682516098022461,0.5743948817253113,0.5590367317199707,0.5794323682785034,0.5859442353248596,0.566408634185791,0.5874186158180237,0.5888929963111877,0.566408634185791,0.5718147158622742,0.5775893926620483
6,{'dropout': 0.3},0,3.357435941696167,1.5348875522613525,1.350554347038269,1.2855050563812256,1.2258448600769043,1.1774624586105347,1.131235122680664,1.0995901823043823,1.0582228899002075,1.0178059339523315,0.9950907230377197,0.9663927555084229,0.925792932510376,0.8996658325195312,0.8838052153587341,0.855474591255188,0.83370441198349,0.8188889026641846,0.7923789620399475,0.7790805697441101,2.0842907428741455,1.6038212776184082,1.5594478845596313,1.5032026767730713,1.5155200958251953,1.4720491170883179,1.4981093406677246,1.4898172616958618,1.507586121559143,1.5557003021240234,1.5216017961502075,1.5175468921661377,1.6497159004211426,1.7091343402862549,1.6272999048233032,1.6799261569976807,1.708942174911499,1.762752652168274,1.7871423959732056,1.82014799118042,0.2257588803768158,0.4444512724876404,0.4953914284706116,0.5162836313247681,0.535332441329956,0.5555487275123596,0.5718938112258911,0.5843676924705505,0.5971488356590271,0.614231288433075,0.6203760504722595,0.6313751935958862,0.6458768844604492,0.6579820513725281,0.6611158847808838,0.6703944802284241,0.6785670518875122,0.6812092661857605,0.6919626593589783,0.7028388977050781,0.35288065671920776,0.44585904479026794,0.44624486565589905,0.4711934030056,0.46875,0.5065586566925049,0.4926697611808777,0.5032150149345398,0.5045010447502136,0.47788065671920776,0.49176955223083496,0.5074588656425476,0.4612911641597748,0.4938271641731262,0.5055298209190369,0.5110596418380737,0.505915641784668,0.519032895565033,0.5140174627304077,0.5398662686347961
7,{'dropout': 0.3},1,3.4427947998046875,1.5938498973846436,1.323098063468933,1.2252578735351562,1.1744834184646606,1.132577896118164,1.0766509771347046,1.0387372970581055,0.9967650175094604,0.9527673125267029,0.9253154397010803,0.9139149785041809,0.8740262985229492,0.8527781367301941,0.840808629989624,0.8391157388687134,0.8218267560005188,0.7885702848434448,0.7758917212486267,0.7495718002319336,2.0146565437316895,1.6889357566833496,1.6855323314666748,1.6926538944244385,1.7463747262954712,1.7889742851257324,1.7886173725128174,1.8188319206237793,1.9039647579193115,1.9157841205596924,1.9998199939727783,2.0660524368286133,2.1317102909088135,2.2948083877563477,2.33579421043396,2.402655839920044,2.55511474609375,2.5779340267181396,2.7163751125335693,2.7883341312408447,0.3001570701599121,0.45692741870880127,0.504366934299469,0.5267986059188843,0.5460885763168335,0.5654414296150208,0.5888783931732178,0.6083568930625916,0.6205466389656067,0.6344329118728638,0.6437323093414307,0.6458686590194702,0.6586239337921143,0.6659755110740662,0.6691172122955322,0.6760289072990417,0.6779139041900635,0.6937480568885803,0.6956958770751953,0.7063776254653931,0.36717885732650757,0.4575291872024536,0.4656422734260559,0.4811309278011322,0.5004302263259888,0.4860479533672333,0.49883219599723816,0.5081745386123657,0.4897357225418091,0.5241549015045166,0.52059006690979,0.49047327041625977,0.516779363155365,0.5175169110298157,0.4980946481227875,0.5200983285903931,0.4899815618991852,0.5170251727104187,0.518992006778717,0.5164105892181396
8,{'dropout': 0.3},2,3.4188828468322754,1.6867567300796509,1.402566909790039,1.3033685684204102,1.229913592338562,1.1687827110290527,1.1052613258361816,1.0551202297210693,1.0276741981506348,0.9937640428543091,0.9779912829399109,0.9469660520553589,0.9119130373001099,0.8996890187263489,0.8938298225402832,0.8707668781280518,0.8548463582992554,0.8224266767501831,0.8207027316093445,0.8091025948524475,1.8950055837631226,1.4889739751815796,1.4286128282546997,1.3578239679336548,1.3639389276504517,1.3380813598632812,1.2929011583328247,1.3384062051773071,1.3214635848999023,1.3265507221221924,1.3279402256011963,1.324931263923645,1.3207006454467773,1.3395400047302246,1.3308037519454956,1.3786336183547974,1.3346714973449707,1.3419811725616455,1.4066635370254517,1.3647651672363281,0.2895480990409851,0.44321539998054504,0.4956948161125183,0.5289422273635864,0.5518195033073425,0.5667777061462402,0.5891521573066711,0.6094526052474976,0.6153604388237,0.6249764561653137,0.6318898797035217,0.6401860117912292,0.6545157432556152,0.6660800576210022,0.6597322821617126,0.6677141785621643,0.6783357262611389,0.682609498500824,0.6873860955238342,0.7002702355384827,0.4053323566913605,0.47782284021377563,0.4924437999725342,0.5203341841697693,0.5195969939231873,0.5302862524986267,0.5585452914237976,0.543555736541748,0.5565794110298157,0.5618626475334167,0.5528934597969055,0.5516648292541504,0.5640742182731628,0.5712003707885742,0.5544907450675964,0.5578081011772156,0.5762378573417664,0.5723061561584473,0.5570709109306335,0.5764836072921753
9,{'dropout': 0.5},0,3.8342671394348145,1.748194694519043,1.4627488851547241,1.3773713111877441,1.3318462371826172,1.281788945198059,1.233505129814148,1.2146618366241455,1.1667189598083496,1.1284749507904053,1.0893622636795044,1.0503872632980347,1.0151095390319824,0.992365300655365,0.9724759459495544,0.9431986212730408,0.9300247430801392,0.9284120798110962,0.9058350920677185,0.872993528842926,2.2877655029296875,1.6811959743499756,1.6302112340927124,1.5774625539779663,1.5885316133499146,1.5707517862319946,1.562680721282959,1.5458669662475586,1.619788408279419,1.5757166147232056,1.5941798686981201,1.6043715476989746,1.653973937034607,1.6589412689208984,1.673627257347107,1.7077455520629883,1.7092291116714478,1.90665864944458,1.791853427886963,1.8400079011917114,0.19214698672294617,0.4046946167945862,0.4602433443069458,0.4908442795276642,0.5087870359420776,0.525255024433136,0.5380361080169678,0.5476834177970886,0.5561017394065857,0.5711564421653748,0.5891606211662292,0.5988693833351135,0.6116504669189453,0.6176109313964844,0.6310679316520691,0.6393634080886841,0.6426201462745667,0.6447708010673523,0.6549711227416992,0.6592724323272705,0.2678755223751068,0.4058642089366913,0.4086934030056,0.42129629850387573,0.4511317014694214,0.45704731345176697,0.4783950746059418,0.4645061790943146,0.4765946567058563,0.483410507440567,0.48778292536735535,0.5084876418113708,0.505272626876831,0.49549898505210876,0.5078446269035339,0.5093878507614136,0.523019552230835,0.47055041790008545,0.5051440596580505,0.5127314925193787
